ID,Province,City,Year,POP,NIE,School,GPR,ABA,GDP,URA,NH,TGNG,PB,SE,IE,HE
43,Liaoning,Liaoyang,2018,4.454347296,5.347107531,5.298317367,11.07207667,4.672828834,15.97851871,7.245655068,4.143134726,9.645752556,9.066700922,13.98376193,13.7700926,10.97510541
43,Liaoning,Liaoyang,2019,4.454347296,5.424950017,5.267858159,10.98169303,4.682131227,15.93297029,7.261225092,4.094344562,9.589461505,8.999866224,14.01339374,13.79816295,11.04466432
44,Liaoning,Panjin,2009,4.120986493,6.668228248,4.934473933,11.1362373,4.077537444,15.72781355,6.802394763,6.401917197,6.956545443,8.972210078,12.91437688,12.63759529,10.10057456
44,Liaoning,Panjin,2010,4.127456914,6.563855527,4.890349128,11.45011345,4.094344562,16.04156174,6.892641641,6.466144724,7.142036575,9.118882761,13.08735984,12.56269059,10.3988543
44,Liaoning,Panjin,2011,4.191168747,6.232448017,4.890349128,11.47329027,4.127134385,16.23135317,6.978213743,7.020190708,7.317876199,9.16356318,13.27685114,12.93995382,10.42296564
44,Liaoning,Panjin,2012,4.172847624,6.212606096,4.882801923,11.5751582,4.127134385,16.33719616,6.828712072,7.029087564,7.607878073,9.16356318,13.02165867,12.93154664,10.26813067
44,Liaoning,Panjin,2013,4.175924549,6.282266747,4.86753445,11.77631228,4.219507705,16.41898238,6.828712072,7.021976423,7.714677474,9.168684697,13.15889008,12.98997647,10.36157674
44,Liaoning,Panjin,2014,4.178992036,6.230481448,4.8978398,11.65020607,4.262679877,16.38349661,6.849066283,4.290459441,7.803435057,9.171807422,13.17807619,12.99971201,10.37239683
44,Liaoning,Panjin,2015,4.182050143,6.210600077,4.8978398,11.56059119,4.304065093,16.34645581,6.859614904,4.317488114,7.841099765,9.182146638,13.1928237,12.99981375,10.46341758
44,Liaoning,Panjin,2016,4.644390899,5.846438775,4.820281566,11.19196234,4.33073334,16.12520552,6.882437471,4.477336814,8.069968149,9.250041739,13.42749384,13.17533716,10.90413782
44,Liaoning,Panjin,2017,4.634728988,5.525452939,4.770684624,11.32963944,4.33073334,16.09136885,7.192934221,4.143134726,8.67180091,9.174298601,13.69395065,13.42642015,10.6670932
44,Liaoning,Panjin,2018,4.644390899,5.484796933,4.762173935,11.41193317,4.564348191,16.3141379,7.192934221,4.127134385,9.220191688,9.172846168,13.7806841,13.51535501,10.77377623
44,Liaoning,Panjin,2019,4.644390899,5.634789603,4.700480366,11.41069338,4.682131227,16.36573675,7.192934221,4.077537444,9.322150047,9.149953222,13.8410282,13.58560922,10.80671331
45,Liaoning,Tieling,2009,3.821879456,7.436027816,6.476972363,10.25312278,3.80666249,15.61673608,6.693323668,4.762173935,8.052933037,8.045267717,11.33831014,10.56147377,10.04498711
45,Liaoning,Tieling,2010,3.819688394,7.522400231,6.442540166,10.35427651,3.80666249,15.79254444,6.701960366,4.770684624,8.222553638,8.324093761,11.47301972,10.72179052,10.11992869
45,Liaoning,Tieling,2011,3.819907717,7.436027816,6.329720906,10.89047903,3.80666249,15.98324098,6.723832441,4.770684624,8.308691917,8.438582791,11.61927449,10.88474172,10.17584023
45,Liaoning,Tieling,2012,3.808882247,7.375882148,6.255750042,11.06161012,3.80666249,16.09311204,6.726233402,4.795790546,8.370779173,8.462948177,11.86510934,11.58670553,10.24199343
45,Liaoning,Tieling,2013,3.804437795,7.171656823,6.198478716,11.00226649,3.663561646,16.14888893,6.726233402,4.762173935,8.381373468,8.396606228,11.89268979,11.58429684,10.31440444
45,Liaoning,Tieling,2014,3.802208139,6.448889394,6.12249281,10.46772123,3.663561646,15.97571493,6.54534966,4.882801923,8.394121194,8.441175705,11.93104352,11.632946,10.31744979
45,Liaoning,Tieling,2015,3.795938526,5.796057751,6.107022888,10.39729926,3.931825633,15.81820658,6.43775165,4.927253685,8.429672594,8.975377244,12.98453017,11.81803971,10.30387311
45,Liaoning,Tieling,2016,3.784189634,5.484796933,5.993961427,10.26625391,3.931825633,15.58713943,6.463029457,4.934473933,8.862058677,8.407601515,13.24938714,12.74090382,10.72926259
45,Liaoning,Tieling,2017,5.093750201,5.433722004,5.828945618,10.30898599,4.060443011,14.07458326,6.568077911,5.036952602,8.779095811,8.378160983,13.5239918,13.06308884,11.04890391
45,Liaoning,Tieling,2018,3.784189634,5.459585514,5.799092654,10.35389416,4.204692619,15.6345917,6.584791392,4.234106505,9.000976444,8.323851131,13.54429483,13.24885857,11.06905731
45,Liaoning,Tieling,2019,3.761200116,5.545177444,5.777652323,10.42347111,4.204692619,15.6718087,6.599870499,4.189654742,9.325631416,8.18339737,13.67122093,13.30038403,11.08539878
46,Liaoning,Chaoyang,2009,4.107589789,6.947937069,6.845879875,10.07082237,3.828641396,15.46049803,5.899897354,5.093750201,7.508238775,7.900636613,11.75887888,11.3386197,9.875705172
46,Liaoning,Chaoyang,2010,4.070564034,7.109062136,6.788971743,10.31718535,3.931825633,15.69712368,5.924255797,5.123963979,7.437206367,8.505525387,11.94581765,11.52506152,10.05156267
46,Liaoning,Chaoyang,2011,4.122283931,6.470799504,6.791221463,10.43843001,3.988984047,15.91109645,6.095824562,5.105945474,7.565793282,8.381602537,12.41238738,12.14945997,10.14568836
46,Liaoning,Chaoyang,2012,4.123903364,6.580639137,6.782192056,10.49177409,4.060443011,16.03540207,5.953243334,5.214935758,7.727975542,8.392536587,12.42892816,12.13043273,10.06147372
46,Liaoning,Chaoyang,2013,4.122283931,6.706862337,6.768493212,10.51742917,4.077537444,16.12095197,5.996452089,5.267858159,7.165493475,8.441607204,12.51727469,12.22213791,10.32777441
46,Liaoning,Chaoyang,2014,4.130355,6.563855527,6.751101469,10.42954656,4.094344562,16.07050423,6.045005314,5.272999559,7.044032897,8.469052816,12.47740809,12.16966278,10.30021459
46,Liaoning,Chaoyang,2015,4.128907007,6.100318952,6.73459166,10.278081,4.060443011,15.96112951,6.047372179,5.278114659,7.069874128,8.634264863,12.4882961,12.24804917,10.30112208
46,Liaoning,Chaoyang,2016,4.127134385,5.484796933,6.613384218,10.20710449,4.33073334,15.78476537,6.102558595,5.361292166,7.132497552,8.682877107,12.49827573,12.22740352,10.33354771
46,Liaoning,Chaoyang,2017,4.127134385,5.517452896,6.510258341,10.30283398,4.060443011,14.47656214,6.350885717,4.394449155,7.420578905,8.713088868,13.72184802,13.39624567,11.01259458
46,Liaoning,Chaoyang,2018,4.127134385,5.579729826,6.426488457,10.4185243,4.094344562,15.93348724,6.354370041,4.574710979,7.642524134,8.586159396,13.81964102,13.49745312,11.09580267
46,Liaoning,Chaoyang,2019,4.127134385,5.605802066,6.378426184,10.43951298,4.094344562,15.94730745,6.165417854,4.564348191,7.846589975,8.422442855,13.8284021,13.43362183,10.95227915
47,Liaoning,Huludao,2009,4.606968568,6.342121419,6.723832441,10.2474318,4.234106505,15.30972099,5.963579344,5.062595033,7.844240718,8.902863672,13.88840408,13.56655677,11.14684933
47,Liaoning,Huludao,2010,4.614625345,6.34738921,6.66440902,10.33569196,4.290459441,15.48594686,6.11146734,5.062595033,7.844240718,8.64453044,13.04372701,10.62944068,10.3508301
47,Liaoning,Huludao,2011,4.606169686,5.831882477,6.635946556,10.42361974,4.33073334,15.68741073,6.224558429,5.056245805,8.445482344,8.64453044,13.2143079,10.83376008,10.28837573
47,Liaoning,Huludao,2012,4.600157644,5.789960171,6.587550015,10.51886236,4.33073334,15.78866421,6.131226489,5.075173815,8.752581469,8.851663425,13.32070591,10.9455824,10.31830876
47,Liaoning,Huludao,2013,4.599152114,5.796057751,6.513230111,10.51742917,4.33073334,15.86333991,6.324358962,8.023879993,8.76623838,9.214631153,13.32894981,10.91746745,10.39415128
47,Liaoning,Huludao,2014,4.605170186,5.834810737,6.538139824,10.53382804,4.343805422,15.79174288,6.364750757,4.204692619,8.969796306,9.215626376,13.34481229,11.43905285,10.53297582
47,Liaoning,Huludao,2015,4.555349491,5.680172609,6.426488457,10.52725786,4.343805422,15.78982406,6.366470448,5.111987788,9.087720658,9.504128763,13.32686382,11.88907847,10.7476806
47,Liaoning,Huludao,2016,4.59511985,5.356586275,6.401917197,10.62176627,4.532599493,15.68323041,6.366470448,5.017279837,9.012011377,8.851663425,13.34408512,12.75326009,10.8172952
47,Liaoning,Huludao,2017,4.584967479,5.463831805,6.34738921,10.55357064,4.543294782,15.09664716,6.395261598,4.33073334,9.027138428,8.977272739,13.78860585,13.40609466,10.86759655
47,Liaoning,Huludao,2018,4.584967479,5.455321115,6.265301213,10.71488433,4.553876892,15.91080601,6.395261598,4.682131227,9.7956796,9.448805939,13.8284021,13.43362183,10.95227915
47,Liaoning,Huludao,2019,4.584967479,5.560681631,6.163314804,10.65450262,4.510859507,15.90366416,5.752572639,4.584967479,9.798238142,9.398975291,13.87033391,13.47653238,10.99966354
48,Jilin,Changchun,2009,5.895283989,7.326465614,7.554334824,10.94708031,5.796057751,17.16491024,8.411388133,5.736572297,10.45705652,11.09286943,13.8998995,13.3295694,12.21510672
48,Jilin,Changchun,2010,5.896466818,7.382124366,7.521859252,11.08470848,5.902633333,17.32077752,8.607947555,5.739792912,10.61176962,11.07785645,14.06708062,13.53082001,12.34836183
48,Jilin,Changchun,2011,5.902086736,6.943122423,7.571988449,11.32795641,5.978885765,17.50515912,8.6850777,5.726847748,10.59189853,11.11829643,14.10318263,13.50112853,12.46457176
48,Jilin,Changchun,2012,5.897153868,6.986566459,7.515889085,11.41848291,6.03787092,17.61249182,8.773074951,5.713732806,10.70584782,11.23532573,13.94399788,13.54476164,12.10656718
48,Jilin,Changchun,2013,5.899349258,7.012115294,7.506042179,11.49332462,6.075346031,17.72816954,8.818926087,5.703782475,10.80711849,11.19780368,13.90208542,13.75020801,11.44600544
48,Jilin,Changchun,2014,5.905089331,7.032624261,7.424761762,11.61368441,6.115892125,17.79377556,8.869819953,5.710427017,11.04082364,11.22428293,14.1722538,13.55644186,12.19087779
48,Jilin,Changchun,2015,6.08018488,7.201170883,7.380255788,11.51924545,6.154858094,17.82828972,8.943244933,5.710427017,10.82129713,11.1800368,14.16713527,13.50574237,12.25882637
48,Jilin,Changchun,2016,6.079933195,7.366445148,7.33823815,11.60146734,6.228511004,17.90758924,8.950792139,5.697093487,10.99048262,11.11854865,14.25441109,13.60244233,12.3327097
48,Jilin,Changchun,2017,6.084499413,7.40367029,7.338888134,11.73260703,6.253828812,17.75570822,8.877521454,5.093750201,11.12537886,11.18317062,14.62541625,13.9915298,12.48164165
48,Jilin,Changchun,2018,6.09356977,7.398174093,7.339537695,11.80584132,6.257667588,18.08879761,8.919854372,5.231108617,11.15606479,11.11029633,14.70383176,14.05539087,12.55489333
48,Jilin,Changchun,2019,6.100318952,6.923628628,7.305188215,11.70400027,6.29710932,17.89372576,8.941021984,5.241747015,11.40618622,11.14378746,14.74809187,14.07477695,12.6223458
49,Jilin,Jilin,2009,5.226122947,7.074116816,6.894670039,10.72099608,5.123963979,16.52387918,7.163172391,5.517452896,8.607582191,9.978966014,13.69039281,13.56508316,11.36663878
49,Jilin,Jilin,2010,5.217486849,7.071573364,6.835184586,10.92997708,5.117993812,16.70623653,7.167037877,5.505331536,8.796187635,9.965428954,13.81805133,13.69348077,11.33954779
49,Jilin,Jilin,2011,5.214935758,7.006695227,6.872128101,11.13268941,5.117993812,16.91020488,7.170888479,5.433722004,9.272845577,10.01650369,13.96438391,13.82867749,11.47854104
49,Jilin,Jilin,2012,5.211124155,7.022868086,6.811244379,11.22898306,5.117993812,17.00601444,7.184629153,5.455321115,9.967447781,10.06679617,13.91117704,13.74111885,11.45337714
49,Jilin,Jilin,2013,5.208392659,7.001245622,6.775366091,10.71575021,5.117993812,17.08027948,7.204149292,5.429345629,10.14250445,10.06121753,13.90208542,13.75020801,11.44600544
49,Jilin,Jilin,2014,5.208939555,6.948897222,6.748759547,11.23092058,5.159055299,16.9850115,7.639161172,5.442417711,10.39289545,10.16083928,14.04239989,13.84755268,11.83877722
49,Jilin,Jilin,2015,5.2088302,6.979145275,6.722629795,11.26093223,5.560681631,16.99113899,7.375255778,5.451038454,10.44374576,10.1674659,13.79460761,13.58959692,11.26578375
49,Jilin,Jilin,2016,5.209486153,6.968850378,6.65415252,11.28439242,5.560681631,17.01561498,7.404279118,5.468060141,10.54794331,10.1674275,13.74113717,13.5079713,11.31923149
49,Jilin,Jilin,2017,5.198497031,6.981934677,6.65544035,11.21481588,5.247024072,16.40664275,7.410347098,5.003946306,10.74742262,10.19421498,14.20793163,13.90858096,11.70139475
49,Jilin,Jilin,2018,5.198497031,6.982862751,6.66057515,11.23736957,5.247024072,16.91119617,7.413367336,5.153291594,10.96541857,10.12811001,14.24613581,13.93983747,11.75977773
49,Jilin,Jilin,2019,5.198497031,6.049733455,6.65929392,11.21616228,5.262690189,16.46663768,7.41517511,5.141663557,11.10733035,10.11277556,14.26871512,13.9612805,11.78131768
50,Jilin,Siping,2009,4.126327608,6.21860012,7.085901464,10.11569148,3.761200116,15.70044885,5.752572639,4.997212274,7.918992488,8.139148679,12.77332775,12.58234578,10.32216499
50,Jilin,Siping,2010,4.128584945,6.324358962,7.074116816,10.24548024,3.850147602,15.86906079,5.872117789,5.003946306,7.924795914,8.151621647,12.85659673,12.65317861,10.10867078
50,Jilin,Siping,2011,4.120661871,6.228511004,7.064759028,10.48737775,3.951243719,16.1025736,6.257667588,4.983606622,7.96241568,8.201660191,12.96438237,12.75043846,10.28544518
50,Jilin,Siping,2012,4.115779843,6.22059017,7.044032897,10.72823301,3.951243719,16.23392282,6.306275287,5.010635294,8.094988759,8.301521655,12.94222424,12.70795944,10.23910228
50,Jilin,Siping,2013,4.092676505,6.222576268,7.031741259,10.7263683,4.007333185,16.30899985,6.306275287,5.010635294,8.096208272,8.465899897,12.72259899,12.2769737,9.99510912
50,Jilin,Siping,2014,4.08933202,6.200509174,7.018401799,12.82806211,4.007333185,16.30897639,7.506042179,5.017279837,8.957896735,8.524168805,12.41465875,11.99958954,10.01623571
50,Jilin,Siping,2015,4.084294226,6.336825731,7.001245622,10.57484914,4.025351691,16.32774764,6.520621128,5.036952602,8.056743775,8.563885919,12.19056299,11.59040489,10.06296687
50,Jilin,Siping,2016,4.077537444,6.395261598,6.64509097,10.51759153,4.077537444,16.29524016,6.549650742,5.099866428,8.064950892,8.628734566,11.26688425,9.949225444,10.12739082
50,Jilin,Siping,2017,4.234106505,6.400257445,6.647688374,10.23340262,4.077537444,14.29379481,6.553933404,4.158883083,8.149312844,8.689969335,13.28448563,12.64321728,10.99431965
50,Jilin,Siping,2018,4.234106505,6.395261598,6.950814768,10.19020666,4.204692619,16.06081002,6.553933404,4.369447852,8.633552993,8.522379718,13.38405973,12.77347802,11.06595063
50,Jilin,Siping,2019,4.219507705,5.805134969,6.949856455,10.12081422,4.143134726,15.88993968,6.555356892,4.382026635,8.669399124,8.982561092,13.43588862,12.83061706,11.10896423
51,Jilin,Liaoyuan,2009,3.887525374,5.860786223,6.182084907,10.6553045,3.761200116,15.02799335,6.196444128,5.225746674,0,6.529418838,11.81212595,11.5508954,9.903087473
51,Jilin,Liaoyuan,2010,3.889163711,5.863631176,6.102558595,10.82990682,3.784189634,15.22684552,6.472346295,4.158883083,3.218875825,8.594709634,11.97932887,11.72651957,10.08121524
51,Jilin,Liaoyuan,2011,3.877431561,5.749392986,6.104793232,10.99690303,3.850147602,15.42593319,6.475432717,4.060443011,4.17438727,8.594339401,12.15771189,11.91533926,10.2429909
51,Jilin,Liaoyuan,2012,3.877431561,5.720311777,6.054439346,11.20722877,3.850147602,15.61577939,6.21860012,4.094344562,5.003946306,8.580355766,12.11992635,11.84367421,10.29363596
51,Jilin,Liaoyuan,2013,3.879499814,5.749392986,6.042632834,10.27698028,3.850147602,15.76185076,6.265301213,4.110873864,6.852242569,8.672657294,12.26680079,12.06729322,9.785379464
51,Jilin,Liaoyuan,2014,3.875359021,5.723585102,5.986452005,11.29794848,3.850147602,15.74748027,6.265301213,4.110873864,7.323830566,8.575273402,12.21009953,11.99599955,9.907927681
51,Jilin,Liaoyuan,2015,3.863252841,5.758901774,5.948034989,11.38348854,3.850147602,15.79877223,6.276643489,4.110873864,7.318539549,8.575273402,12.31243516,12.14235512,10.14352755
51,Jilin,Liaoyuan,2016,3.850147602,5.752572639,5.92157842,11.44781078,3.850147602,15.85054112,6.289715571,4.17438727,7.281385664,8.476579509,12.48840167,12.18715483,10.26339726
51,Jilin,Liaoyuan,2017,3.828641396,5.723585102,5.828945618,11.43808338,3.850147602,15.26267375,6.089044875,3.091042453,7.653020414,8.732465848,12.61768548,12.27977375,10.34557384
51,Jilin,Liaoyuan,2018,3.828641396,5.720311777,5.513428746,11.1507497,3.850147602,15.6426391,6.091309882,3.526360525,8.001689978,8.476996002,12.69076782,12.35678743,10.41693972
51,Jilin,Liaoyuan,2019,3.828641396,4.532599493,5.468060141,10.70652,3.850147602,15.22649778,6.115892125,3.737669618,8.199464198,8.458928283,12.74168844,12.41180144,10.45674028
52,Jilin,Tonghua,2009,3.827118498,6.421622268,6.459904454,10.66914142,3.871201011,15.46031909,5.505331536,4.8978398,7.711101252,8.803874764,12.29618753,12.18292172,9.952848982
52,Jilin,Tonghua,2010,3.823410347,6.405228458,6.298949247,10.72190081,3.871201011,15.65142167,5.560681631,4.882801923,7.783640596,8.813735892,12.28465275,12.14834819,10.01833294
52,Jilin,Tonghua,2011,3.819907717,6.212606096,6.317164687,10.82976822,3.610917913,15.86993168,5.697093487,4.86753445,7.783640596,8.985570499,12.29991356,12.13954281,10.13911288
52,Jilin,Tonghua,2012,3.811097087,6.278521424,6.120297419,10.9085398,3.891820298,15.99153794,5.981414211,4.859812404,7.802209316,9.005159521,12.16208941,11.94090195,10.14557061
52,Jilin,Tonghua,2013,3.813307032,6.315358002,6.040254711,11.16007178,3.912023005,16.12153981,5.993961427,4.875197323,8.161375023,9.001839097,12.25780135,12.03665349,10.24117334
52,Jilin,Tonghua,2014,3.813307032,6.309918278,6.023447593,11.22713494,3.931825633,16.12655566,6.74051936,4.875197323,8.291797105,8.949365142,12.22437415,11.95999306,10.29160302
52,Jilin,Tonghua,2015,3.807772984,6.391917113,5.926926026,11.26600138,4.418840608,16.11930792,6.02827852,5.023880521,8.230310799,8.959440144,12.1970874,11.91077498,10.3366651
52,Jilin,Tonghua,2016,3.80666249,6.428105273,5.92157842,10.87849992,3.988984047,16.06426387,6.033086222,5.036952602,8.260751355,8.961494323,12.41008638,12.49257778,10.86689085
52,Jilin,Tonghua,2017,3.80666249,6.313548046,5.913503006,10.67153346,4.007333185,14.45221013,6.035481433,4.204692619,8.174421153,8.999866224,13.11515345,12.66511643,11.00890993
52,Jilin,Tonghua,2018,3.784189634,6.317164687,5.805134969,10.47491897,4.060443011,15.93092246,6.056784013,4.290459441,8.599141774,8.94910547,13.23881575,12.82278145,11.06507464
52,Jilin,Tonghua,2019,3.784189634,5.774551546,5.811140993,10.53321559,4.077537444,15.79789052,6.068425588,4.276666119,8.565792861,8.909640602,13.23228627,12.78986802,11.11086456
53,Jilin,Baishan,2009,4.099829492,6.023447593,5.910796644,10.36929489,5.365976015,15.08705294,5.866468057,4.663439094,4.276666119,8.02975852,11.67745637,11.34945314,9.885679934
53,Jilin,Baishan,2010,4.102478062,6.107022888,5.886104031,10.49855322,3.713572067,15.28146394,5.857933154,4.553876892,4.65396035,7.724888439,12.26923053,11.99348568,10.29569854
53,Jilin,Baishan,2011,4.099332104,6.011267174,5.905361848,10.66513415,3.713572067,15.48591995,5.888877958,4.574710979,5.049856007,7.662467815,12.31280372,12.0176807,10.43546783
53,Jilin,Baishan,2012,4.097672352,6.03787092,5.823045895,10.86362291,3.663561646,15.67651822,6.003887067,4.584967479,5.293304825,7.664346632,12.27277757,11.90878458,10.49808431
53,Jilin,Baishan,2013,4.072439727,6.023447593,5.783825182,10.96652448,3.610917913,15.72304334,6.011267174,4.564348191,5.442417711,8.049107721,12.21608238,11.59708277,10.1449817
53,Jilin,Baishan,2014,4.065602093,5.973809612,5.789960171,10.96489975,3.871201011,15.72548112,6.198478716,4.553876892,5.493061443,8.038834758,12.26191408,12.00813377,10.1885913
53,Jilin,Baishan,2015,4.056296495,5.948034989,5.723585102,11.00824757,4.043051268,15.71545485,6.056784013,4.634728988,6.212606096,8.144098463,12.23656305,11.95510173,10.23466006
53,Jilin,Baishan,2016,4.025351691,5.908082938,5.616771098,10.97508829,3.871201011,15.75658676,6.054439346,4.634728988,6.646390515,8.191740021,12.19349893,11.88242482,10.26304833
53,Jilin,Baishan,2017,4.007333185,5.888877958,5.587248658,11.0860886,3.871201011,15.08134656,6.061456919,3.610917913,7.378383713,8.288031568,12.6788412,12.1891045,10.81536858
53,Jilin,Baishan,2018,3.988984047,5.888877958,5.583496309,10.98179509,3.871201011,15.70516777,6.054439346,3.713572067,7.510430556,8.489205155,12.6673256,12.12821921,10.86805403
53,Jilin,Baishan,2019,3.970291914,5.176149733,5.501258211,11.08693107,3.891820298,15.44278858,6.061456919,3.688879454,7.955775782,8.390041406,12.68272599,12.10847635,10.88922972
54,Jilin,Songyuan,2009,4.029983803,6.376726948,6.781057626,10.69930413,3.63758616,16.01365749,6.186208624,4.700480366,8.343077871,8.689127655,12.0315883,11.42774877,9.658098392
54,Jilin,Songyuan,2010,4.090838423,6.466144724,6.771935556,10.87795285,3.761200116,16.21599003,6.22059017,4.663439094,8.594339401,8.881975184,12.18194387,11.87421574,9.891010031
54,Jilin,Songyuan,2011,4.105943698,6.33150185,6.795705775,11.3434767,3.784189634,16.42629105,6.244166901,4.700480366,8.732465848,8.882114044,12.2513041,11.9228672,10.1076929
54,Jilin,Songyuan,2012,4.097672352,6.329720906,6.785587645,11.39292497,3.828641396,16.59148149,6.29710932,4.753590191,8.810012048,8.902591637,12.69812515,12.45949707,10.29492135
54,Jilin,Songyuan,2013,4.056988776,6.405228458,6.792344427,11.47332148,3.871201011,16.61916477,6.633318433,4.852030264,8.902591637,9.118882761,12.74582678,12.47944913,10.35771108
54,Jilin,Songyuan,2014,4.058717385,6.418364936,6.793466133,11.30790421,3.891820298,16.58577991,6.775366091,4.882801923,8.982937764,9.144307401,12.76496246,12.4987833,10.27725557
54,Jilin,Songyuan,2015,4.058544658,6.423246964,6.782192056,11.26500242,4.094344562,16.61114444,6.834108739,4.859812404,8.991064332,9.144307401,12.78449336,12.50029702,10.34576663
54,Jilin,Songyuan,2016,4.060443011,6.431331082,6.790097236,11.27413514,3.931825633,16.6198946,6.840546529,4.934473933,9.049349686,9.105090961,12.70418986,12.37415582,10.40692596
54,Jilin,Songyuan,2017,4.043051268,6.383506635,6.788971743,10.99152748,3.951243719,15.17986627,6.842683282,3.951243719,9.057655284,8.895766604,13.19137252,12.6781117,10.63823243
54,Jilin,Songyuan,2018,4.043051268,6.386879319,6.771935556,10.98693544,3.951243719,16.43553141,6.520621128,4.356708827,9.228278517,8.936035097,13.26333502,12.70562294,10.73672271
54,Jilin,Songyuan,2019,4.043051268,5.529429088,6.739336627,10.64739914,3.970291914,15.80338504,6.588926478,4.406719247,9.236592743,8.594339401,13.30266122,12.72587783,10.86938716
55,Jilin,Baicheng,2009,3.949126093,5.676753802,6.769641977,9.842781677,3.663561646,15.07783538,5.468060141,4.812184355,8.56674497,7.74109909,10.51664411,9.622648679,9.348535871
55,Jilin,Baicheng,2010,3.95162826,5.755742214,6.697034248,10.01359678,3.663561646,15.30881974,5.541263545,4.804021045,7.747164967,7.824445931,10.78147395,10.05449043,9.508739808
55,Jilin,Baicheng,2011,3.951243719,5.192956851,6.579251212,10.22208673,3.663561646,15.52854387,5.568344504,4.812184355,6.822197391,8.443331343,11.11213442,10.61277871,9.596486736
55,Jilin,Baicheng,2012,3.941581808,5.720311777,6.498282149,10.30688386,3.663561646,15.63277662,5.587248658,4.828313737,7.126087273,7.830425618,11.30075894,10.85079234,9.651815918
55,Jilin,Baicheng,2013,3.927896355,5.733341277,6.499787041,10.41687988,3.761200116,15.7504301,5.587248658,4.844187086,7.210079628,7.783640596,11.36433264,10.57757933,10.0692562
55,Jilin,Baicheng,2014,3.927896355,5.774551546,6.376726948,10.44409525,3.761200116,15.7414821,5.765191103,4.804021045,7.779885115,7.754052639,11.70274385,11.08058749,10.10581596
55,Jilin,Baicheng,2015,3.92632031,5.774551546,6.192362489,10.45906663,3.912023005,15.76096675,5.789960171,4.882801923,7.697121317,7.74109909,11.87420181,11.46617971,10.48161662
55,Jilin,Baicheng,2016,3.912023005,5.81711116,6.173786104,10.51099514,3.784189634,15.76161969,5.828945618,4.905274778,7.741533589,7.74109909,12.60741594,12.01505136,10.74410601
55,Jilin,Baicheng,2017,3.912023005,5.857933154,5.986452005,10.43945447,3.784189634,14.33207628,5.860786223,3.713572067,7.783640596,7.816416984,12.9967412,12.377447,10.82792501
55,Jilin,Baicheng,2018,3.912023005,5.857933154,5.472270674,10.4237089,3.784189634,15.61805532,5.863631176,3.784189634,7.576609767,6.91274282,13.07198966,12.43918237,10.8627803
55,Jilin,Baicheng,2019,3.891820298,5.030437921,5.459585514,10.38597543,3.828641396,15.40881929,5.863631176,3.891820298,7.669961995,6.894670039,13.11592268,12.43643806,10.8792917
56,Heilongjiang,Harbin,2009,6.164787403,7.270312886,7.780720886,10.7757846,5.831882477,17.2735731,7.983440063,6.126869184,10.35405349,11.58518101,14.00815614,13.42627848,12.26344493
56,Heilongjiang,Harbin,2010,6.158651315,7.268223021,7.69802917,10.90705629,5.846438775,17.41688412,8.100768243,6.107022888,10.27794347,11.59982767,14.09563993,13.48950476,12.31223734
56,Heilongjiang,Harbin,2011,6.158037747,6.812345094,7.630461262,11.04151284,5.886104031,17.56317518,8.322394113,6.073044534,10.39163803,11.63554125,14.25271009,13.52608163,12.55974609
56,Heilongjiang,Harbin,2012,6.157826084,7.046647278,7.566828479,11.06269309,5.908082938,17.63327027,8.43923165,6.086774727,10.41403314,11.66276687,14.23811658,13.57385038,12.5907124
56,Heilongjiang,Harbin,2013,6.162472344,7.202661197,7.170888479,11.13134289,5.950642553,17.7309376,8.467582691,6.102558595,10.46649757,11.68135092,14.26862486,13.55798775,12.6453883
56,Heilongjiang,Harbin,2014,6.162893663,7.242797923,7.101675972,11.17739678,5.97126184,17.79333471,8.491465043,6.124683391,10.88642708,11.75883196,14.36151296,13.60814316,12.84433324
56,Heilongjiang,Harbin,2015,6.309409058,7.229838778,7.104144093,11.24304402,5.996452089,17.86750627,8.500250471,6.137727054,10.97555051,11.80729513,14.43754995,13.65614196,12.91757778
56,Heilongjiang,Harbin,2016,6.313548046,7.198931241,6.858565035,11.30638089,6.061456919,17.92664827,8.598404447,6.156978986,11.086732,11.80763032,14.37253957,13.53918377,12.8318854
56,Heilongjiang,Harbin,2017,6.313548046,7.151485464,6.369900983,11.35706666,6.068425588,17.66836908,8.72127624,5.739792912,11.21616228,11.82222469,14.6120159,13.72083937,12.82666257
56,Heilongjiang,Harbin,2018,6.313548046,6.955592608,7.055312843,11.36654618,6.075346031,17.95872139,8.793156871,5.789960171,11.29035675,11.75260356,14.68536481,13.81359272,12.85881701
56,Heilongjiang,Harbin,2019,6.317164687,7.028201432,6.909753282,11.21384535,6.09356977,17.77613325,8.801318948,5.805134969,11.33359543,11.57208077,14.7392336,13.85080337,12.90316454
57,Heilongjiang,Qiqihar,2009,4.962774698,5.805134969,7.402451521,10.13281196,4.753590191,15.74778096,6.752270376,6.674561392,9.197964101,4.543294782,12.99458,12.72549719,11.3621142
57,Heilongjiang,Qiqihar,2010,4.959412173,6.021023349,7.282073658,10.39197554,4.753590191,15.99078146,6.752270376,6.674561392,9.803114578,4.510859507,13.01700508,12.73670384,11.31448672
57,Heilongjiang,Qiqihar,2011,4.953712147,5.616771098,7.211556733,11.13268941,4.912654886,16.18182753,6.777646594,6.674561392,10.0415524,4.543294782,13.01700508,12.73670384,10.85901823
